stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-69.51263903190885,11.28322416106981,0.5011882351914035,0.04954420480522431,-0.22840010432036115,-0.0466867766012885,0.9711843846599097
0,0,-70.1243713130626,11.632762657571273,0.4411344621382549,0.0555394381087312,-0.2317679330888587,-0.0442091721400508,0.970177584313808
0,0,-70.58981101958909,11.895190438568555,-0.022004328451972532,0.06275737251393398,-0.23580658333565327,-0.03940087340510754,0.9689707625236313
0,0,-71.22806534935594,12.035429508714266,-0.2921235868148788,0.06365292762601667,-0.2364056296249746,-0.03816494658097197,0.9688158338604546
0,0,-71.89634259404433,11.818318000964602,-0.37129503011594606,0.03919530925966319,-0.22481921333718413,-0.03788474995253937,0.9728745010367589
0,0,-72.54570529265808,11.631176908547216,-0.5793966811855494,0.02420199576417964,-0.2234707108098218,-0.03825162961869155,0.9736590356190908
0,0,-73.22386385700072,11.737710744306172,-0.7489593641297041,0.022306755533739894,-0.22605200195991523,-0.03727829091901338,0.9731460476689149
0,0,-73.62236945427775,12.180710499508018,-1.1297768838249107,0.03407624433000747,-0.23433330572999775,-0.047078092085331986,0.9704176238319345
0,0,-74.19727605724196,11.847328716181925,-1.3713115281607717,0.01979039456473018,-0.23194656529704044,-0.0423574719724724,0.971604330835335
0,0,-74.8742296870648,11.978565552749846,-1.527870385455198,0.027568409931867464,-0.20257359432226568,-0.027337864383839155,0.9784970939293164
0,0,-75.4979864796395,11.973737507655288,-1.8608931379774472,0.02600498861692934,-0.20288778397663543,-0.026638308403560546,0.9784940920646789
0,0,-76.15357212285328,11.939144869716461,-2.1235922316424207,0.025767027217904078,-0.19747320570103796,-0.02418609202519086,0.9796710806648609
0,0,-76.80617383665205,11.882192320861124,-2.389801567177056,0.01928403445895933,-0.21023101507455605,-0.014859418507482723,0.9773485785518526
0,0,-77.40443836616244,12.212835343809983,-2.5707842848739517,0.024905523671043026,-0.21171045805217054,-0.009514983154252827,0.9769687108283384
0,0,-78.00693972334113,12.341883707137576,-2.9176828788755644,0.034010137078009955,-0.2180563595097868,-0.001104281643540681,0.9753427680642972
0,0,-78.64621623057097,12.536658304940406,-3.148742186391887,0.04336021806252557,-0.21731782281580833,0.0033481422581332237,0.9751316041025367
0,0,-79.24182401245221,12.60963980768376,-3.5228077828049056,0.04631149474348613,-0.22011483542185936,0.006119594940493785,0.9743547892013443
0,0,-79.85564930923562,12.682346216194308,-3.866220483778906,0.05408664049207067,-0.21862003672238128,0.008211106901891347,0.9742753679464712
0,0,-79.1645190326184,12.740732327088113,-3.728634137080884,0.05625411719172873,-0.2465069106827382,0.01532191765850958,0.9673856811654272
0,0,-79.75025171086536,12.567003113287544,-4.08463328020609,0.027726064386381796,-0.21249618965275568,0.01530666653185826,0.9766485246476261
0,0,-79.20460493736675,12.518746314286393,-3.6374857878495632,0.00144858411789345,-0.25177642208959994,0.025404701704945198,0.9674508442371095
0,0,-79.31594225506221,13.209705608942048,-3.536593494698204,0.0005157399581754441,-0.25152357243398826,0.023183428303175407,0.967573333228263
0,0,-79.90465712049382,12.96203907577791,-3.233153063031136,-0.036672961525687754,-0.22593880114798914,0.005753495019729938,0.9734339470779735
0,0,-79.27206078540112,12.941349918439801,-2.9178851839252498,-0.07868277557075226,-0.26437407317150774,0.014125207709634817,0.9611013727855915
0,0,-79.75813611574893,13.448678052755957,-2.9975654032935095,-0.054934129331668725,-0.25453384356632813,0.015305259750309618,0.9653810195657977
0,0,-79.81506073156683,12.750517601377563,-2.9009653399130926,-0.08834312950379591,-0.2563341343457299,0.010472080778693976,0.9624856562894147
0,0,-80.210646466717,12.167865988104035,-2.964439930856722,-0.10317240986132899,-0.25314841338151967,0.008284740858042431,0.9618745748353785
0,0,-80.66744414195092,11.944786545423867,-3.4559391131087165,-0.1180607435141255,-0.2580012597747291,0.010384610620768415,0.9588478349862399
0,0,-81.23976109192948,11.540280892503157,-3.5498991339815564,-0.18423385584384497,-0.23225545652258792,-0.0005984566373664188,0.9550470831985441
0,0,-81.82258541453604,11.610315999178367,-3.9441210166963567,-0.17914903206824773,-0.2368717720351581,0.002143868242031149,0.9548784172610119
0,0,-82.44463805093542,11.655798547463743,-4.277260409968957,-0.16302432229690558,-0.2120067476509078,-0.009300990024872653,0.963529813173768
